gene	red1	red2	red3	white1	white2	white3	log2fold	p.value	q.value
VIT_215s0046g03350.1	1249	1253	1027	1244	1348	1330	0.24303214	0.030925361	0.092096943
VIT_201s0011g05480.1	215	204	114	185	159	153	0.012056104	0.961807125	0.980270756
VIT_211s0016g02600.1	16	23	12	28	30	51	1.181375229	0.019706462	0.064115071
VIT_205s0020g01580.2	1287	996	923	820	1105	1147	0.033196685	0.818268612	0.901794024
VIT_205s0094g00460.1	3694	3283	3096	3270	3355	3364	0.079745051	0.374519356	0.560149174
VIT_203s0063g01750.1	2206	1793	1738	1136	1861	1729	-0.192553755	0.24717977	0.426217066
VIT_205s0049g00960.1	7161	7062	6807	7828	8363	8428	0.311135505	0.002725417	0.012752413
VIT_208s0007g01670.1	2427	2197	1859	2447	1914	2231	0.124202123	0.372469905	0.558196527
VIT_214s0066g02300.1	1	2	6	7	1	5	0.568777455	0.665515038	0.801659301
VIT_214s0066g01880.1	5784	4590	4026	2345	1685	1390	-1.297208966	7.00E-11	1.94E-09
VIT_213s0047g00020.1	4	0	2	0	2	0	-1.468011173	0.559132673	1
VIT_201s0011g06090.1	4474	3351	3361	2980	3916	3668	0.011872311	0.922606734	0.96031607
VIT_217s0000g07170.1	0	0	0	2	2	0	2.96153322	0.39083725	1
VIT_206s0004g01200.1	5714	5728	5337	5315	7795	7527	0.376999481	0.009804645	0.036493447
VIT_200s0590g00020.1	954	803	697	548	569	603	-0.415115387	0.000570927	0.003390173
VIT_213s0047g00030.1	90	104	35	45	68	57	-0.320548474	0.429649406	0.612335409
VIT_219s0015g00850.1	157	113	148	86	103	67	-0.618585358	0.025171535	0.078006116
VIT_217s0000g08550.1	8	4	0	0	0	0	-4.256678768	0.091550104	1
VIT_203s0038g02300.1	9340	8242	6514	6876	6200	5778	-0.249570062	0.053027556	0.140188293
VIT_214s0068g01960.1	9614	7735	7758	7948	8111	8862	0.08301347	0.380179964	0.565048935
VIT_212s0035g00470.2	184	167	134	137	163	171	0.052089362	0.795700885	0.88791781
VIT_210s0042g00160.1	7	14	9	30	25	12	1.244067114	0.059603596	0.153481646
VIT_213s0019g00060.1	288	218	220	113	154	102	-0.880565902	7.81E-05	0.000605663
VIT_214s0060g01760.1	2998	2913	2428	2773	2684	2507	0.02820669	0.805269678	0.8938943
VIT_205s0049g02300.1	68	54	58	20	47	35	-0.737290783	0.061790294	0.157687661
VIT_203s0017g02280.4	6	5	8	9	0	11	0.155717419	0.892007497	0.944055305
VIT_202s0109g00390.1	2	0	0	0	0	0	-1.619158059	0.689479719	1
VIT_208s0007g05490.2	942	902	930	454	650	671	-0.567400439	0.000728526	0.004174054
VIT_213s0139g00110.1	176	153	204	197	240	260	0.460748789	0.039538816	0.11149421
VIT_203s0017g02290.3	122	93	85	41	43	70	-0.865493337	0.0059027	0.024159214
VIT_212s0134g00630.1	71	113	121	139	161	170	0.681172118	0.023539059	0.073934387
VIT_202s0033g01390.1	3138	2025	1750	756	980	853	-1.305021728	4.89E-15	2.47E-13
VIT_207s0031g02310.2	1125	1402	1529	1709	1785	1892	0.47461834	0.010331322	0.038169767
VIT_209s0070g00710.1	3	8	0	1	0	7	-0.365017978	0.838481069	0.914042702
VIT_203s0063g02610.1	80337	64367	44697	55946	53918	56939	-0.070134864	0.629527837	0.775872719
VIT_215s0048g00600.1	5470	4876	4255	5045	4644	4608	0.067493938	0.529001592	0.698724101
VIT_213s0067g02650.1	1457	869	670	587	772	776	-0.368832578	0.079100136	0.189933138
VIT_213s0064g00750.1	0	0	0	2	0	0	2.003825415	0.619263398	1
VIT_206s0004g08410.1	1207	1375	1041	1721	1541	1644	0.527937268	0.000262686	0.001737678
VIT_201s0146g00260.1	5810	3812	1890	1705	2740	2283	-0.644654916	0.016483795	0.05560718
VIT_201s0137g00330.1	314	207	131	34	39	30	-2.536617062	2.97E-15	1.56E-13
VIT_209s0096g00130.1	8	1	2	0	0	0	-4.145967363	0.068082686	1
VIT_211s0052g00760.1	7	10	7	1	0	3	-2.507752948	0.048291018	0.130213052
VIT_214s0066g02490.1	6	0	5	3	2	2	-0.54009092	0.712859359	0.832883809
VIT_215s0045g00620.1	2680	2383	2084	2508	2495	2526	0.170963395	0.073495813	0.179440621
VIT_200s0477g00040.1	352	277	253	242	161	235	-0.362802114	0.094847741	0.216829237
VIT_206s0004g00230.1	4	6	7	12	36	28	2.215119056	0.001767295	0.008846692
VIT_208s0040g02830.1	4046	2951	2939	2057	2651	2612	-0.34453103	0.0063188	0.025560197
VIT_208s0007g02435.1	23	21	31	89	147	101	2.238466219	7.59E-10	1.78E-08
VIT_204s0023g01690.1	4931	3935	4219	2080	2862	2525	-0.722415701	3.01E-08	5.29E-07
VIT_213s0074g00200.1	264	202	147	168	152	137	-0.309916222	0.174325053	0.336241717
VIT_218s0001g07410.1	42	41	25	35	58	52	0.520954549	0.179418747	0.342627708
VIT_203s0110g00170.1	9	25	28	0	10	24	-0.860742452	0.390400444	0.575216078
VIT_201s0010g03200.1	3	2	1	0	0	2	-1.476633102	0.501359298	1
VIT_218s0001g08830.1	4060	2986	3043	2534	2956	2914	-0.16701866	0.130672284	0.274805683
VIT_205s0020g00910.1	71	63	80	52	34	37	-0.71280456	0.047207293	0.128111318
VIT_208s0040g00240.2	1026	1036	910	840	842	801	-0.170087988	0.173610144	0.335289803
VIT_210s0042g01020.1	596	524	419	532	393	353	-0.159944369	0.431409682	0.613856064
VIT_213s0067g02190.1	2585	2295	1901	2940	3266	3216	0.570891993	4.39E-09	9.11E-08
VIT_200s0144g00060.1	3	2	0	0	0	0	-3.00753332	0.367108944	1
VIT_208s0007g01370.1	80	31	44	11	3	7	-2.752051691	6.43E-06	6.70E-05
VIT_202s0025g03270.1	12844	12248	12759	11549	16638	15961	0.298012202	0.041058218	0.114815099
VIT_213s0067g02180.1	2873	2495	1843	2303	2053	1804	-0.118213125	0.445588912	0.626847808
VIT_215s0048g02610.1	979	1044	807	1624	1281	1073	0.590035046	0.001889245	0.009353155
VIT_217s0000g07470.1	8826	7128	7355	4581	5427	6075	-0.446672627	0.000143892	0.001030593
VIT_201s0026g00730.1	182	184	203	184	204	181	0.078819664	0.704471698	0.827633179
VIT_210s0003g00210.2	574	560	501	695	555	576	0.253609335	0.118282549	0.255361892
VIT_213s0067g03250.1	0	0	1	0	0	1	0.087921914	0.982809318	1
VIT_207s0151g00510.1	13302	10148	9838	11775	9572	8877	-0.033493765	0.822167376	0.904143126
VIT_208s0058g01000.2	1868	811	577	250	297	301	-1.795301829	1.36E-09	3.04E-08
VIT_201s0026g01640.2	5067	4150	3701	3765	3820	3445	-0.127336481	0.235161395	0.411898395
VIT_203s0038g01810.2	1851	1350	1349	1361	1158	982	-0.271550188	0.102556825	0.229717084
VIT_214s0030g00430.1	80	105	107	210	174	145	0.934480374	0.001008854	0.005488234
VIT_202s0025g01010.2	775	601	680	730	711	678	0.135999428	0.33542401	0.522614195
VIT_201s0011g05415.1	4	9	1	6	2	3	-0.22738062	0.852002905	0.922258036
VIT_211s0118g00670.1	3571	3499	2677	4508	3689	3993	0.422876928	0.002260026	0.010891769
VIT_207s0005g02740.1	1367	980	868	767	660	583	-0.565238751	0.0009263	0.005108266
VIT_218s0001g05040.1	5977	6521	5514	10613	8218	8893	0.713105889	2.88E-06	3.30E-05
VIT_206s0004g05580.1	12	17	12	8	19	4	-0.326854061	0.669070012	0.803876763
VIT_204s0008g06180.1	691	708	623	710	986	977	0.484283615	0.001642331	0.008319195
VIT_215s0107g00380.1	0	0	4	4	0	2	0.578499514	0.802739273	1
VIT_214s0171g00015.1	2	10	4	0	0	8	-0.969938135	0.55432445	0.719091667
VIT_206s0004g03240.1	49872	50113	42465	78232	78353	75245	0.793470444	6.44E-15	3.18E-13
VIT_219s0015g02400.1	0	1	1	1	1	1	0.616780185	0.788618214	1
VIT_200s0324g00080.1	70	58	60	32	63	54	-0.252594584	0.470537784	0.649155853
VIT_207s0005g04230.1	18	6	12	12	12	15	0.223109154	0.741609124	0.851058472
VIT_216s0148g00370.1	4	2	1	0	12	6	1.470986561	0.303425812	0.489074785
VIT_204s0023g02080.1	0	7	10	0	2	0	-3.110858468	0.119443716	0.257079788
VIT_200s0229g00170.2	1204	1158	946	1494	1183	1073	0.281874368	0.095512071	0.217839132
VIT_200s0324g00090.1	16	25	21	16	14	22	-0.182580824	0.73980005	0.849545423
VIT_219s0085g00160.1	1	1	0	0	0	5	1.43368732	0.594345128	1
VIT_219s0014g01440.1	6093	4892	5061	4064	5044	4842	-0.112359307	0.299386292	0.485099317
VIT_201s0010g01740.1	2606	2154	1927	2663	2536	2431	0.290860139	0.008663125	0.032964097
VIT_215s0046g00440.1	1818	1536	1477	1020	1289	1381	-0.299745473	0.017864644	0.05933181
VIT_211s0016g01110.2	4355	3914	4106	3955	3774	3439	-0.059580373	0.63569941	0.780401888
VIT_206s0004g03960.1	12	7	2	0	0	0	-5.096162424	0.005549727	0.022955337
VIT_202s0025g04120.1	147	84	40	173	301	362	1.755078281	2.31E-06	2.71E-05
VIT_206s0004g07730.1	6254	5220	5126	4320	5151	5007	-0.106706523	0.266297388	0.448464166
VIT_214s0068g02030.1	7396	6057	4686	5981	5317	5002	-0.04424028	0.752983615	0.859361521
VIT_208s0056g00910.1	5699	4682	4891	4995	6160	5995	0.255034325	0.01887669	0.061898496
VIT_204s0008g02870.3	1009	918	850	1012	950	949	0.16131961	0.177969456	0.34101723
VIT_219s0090g01070.1	2787	2709	2668	317	417	387	-2.783688783	1.07E-93	4.00E-90
VIT_203s0017g00300.1	1538	1243	1118	1275	1226	1207	0.02835358	0.805538741	0.894067775
VIT_206s0004g03480.1	19	33	20	20	23	21	-0.091373077	0.857124169	0.925007055
VIT_213s0019g01010.1	1612	1780	1532	2389	2183	2138	0.533471612	0.000112039	0.000831162
VIT_200s0347g00030.1	859	908	839	846	786	727	-0.057264835	0.701744746	0.825726621
VIT_214s0006g02160.1	0	4	2	8	22	21	3.127860979	0.002120252	0.010297519
VIT_214s0066g02650.1	307	269	186	255	248	229	0.048954716	0.800710354	0.891081214
VIT_218s0001g00380.3	997	752	594	626	648	771	-0.089218734	0.570584566	0.731944696
VIT_218s0041g00180.1	101	118	123	137	122	103	0.16118623	0.551134062	0.716508458
VIT_216s0013g00025.1	2	2	2	0	0	0	-3.359398053	0.193102522	1
VIT_210s0003g00790.1	477	420	556	207	307	378	-0.637425103	0.007637711	0.029844213
VIT_200s0251g00060.1	6	0	0	1	2	2	-0.041941506	0.983648148	1
VIT_200s0695g00010.1	0	1	0	0	0	1	0.087921914	0.982809318	1
VIT_200s0346g00040.1	2	4	2	0	0	0	-3.778890826	0.108313987	1
VIT_204s0159g00050.1	2179	1818	1846	2211	2636	2509	0.421547444	5.90E-05	0.000473913
VIT_219s0015g02480.1	2	0	0	0	0	2	0.206056437	0.955579363	1
VIT_203s0063g01455.1	9	2	4	2	0	0	-2.738033919	0.121574804	0.260694458
VIT_206s0004g00020.1	32	31	42	4	1	4	-3.469513796	1.75E-06	2.10E-05
VIT_210s0092g00120.1	3784	3108	2686	3403	3323	2984	0.122557352	0.298925894	0.484562597
VIT_207s0005g00550.1	1	0	0	0	0	0	-0.873858765	0.830425212	1
VIT_204s0023g03660.1	2	0	0	0	1	1	0.198351057	0.95023933	1
VIT_213s0067g03060.1	3403	2730	2514	2446	2355	2367	-0.170468333	0.101746272	0.228495964
VIT_218s0089g01050.1	991	907	788	833	744	703	-0.138989386	0.313839152	0.50041317
VIT_205s0020g03450.1	9690	9528	7891	12662	10695	10856	0.432230152	0.000759139	0.004319849
VIT_207s0104g00250.1	157	84	91	68	59	49	-0.797433216	0.011919712	0.042842827
VIT_201s0011g05560.2	10688	8341	7358	9052	10564	10812	0.305341831	0.003908195	0.017275555
VIT_218s0001g13805.1	2	0	0	0	0	0	-1.619158059	0.689479719	1
VIT_218s0001g00220.1	7	4	8	0	0	0	-5.026783886	0.005058612	0.021269035
VIT_211s0016g01190.1	3903	3054	3207	3152	3704	4129	0.202000317	0.093092772	0.213837898
VIT_206s0004g04590.3	1385	927	1007	934	653	760	-0.391561715	0.034971952	0.101254483
VIT_219s0014g04970.1	2207	1910	1794	2458	1645	1579	0.04692454	0.80818889	0.89555206
VIT_215s0046g03650.1	1198	1145	920	1076	1029	955	0.004651103	0.97131935	0.984909608
VIT_204s0079g00280.1	26	20	14	15	20	16	-0.127716923	0.810734492	0.897048127
VIT_202s0087g01010.1	125	222	295	162	311	408	0.484259436	0.206580023	0.377002261
VIT_211s0016g02200.2	24083	22653	26200	23628	25160	25757	0.108389467	0.415342174	0.598750737
VIT_201s0026g00520.2	17	18	18	37	21	21	0.669882716	0.204293501	0.374164104
VIT_201s0011g00270.1	974	904	736	922	720	625	-0.101729434	0.579162059	0.738871699
VIT_212s0034g01700.1	7	19	17	5	8	11	-0.799686843	0.297200414	0.483059517
VIT_210s0003g02860.2	591	482	501	505	634	597	0.230303651	0.096954304	0.220235958
VIT_207s0095g00160.1	3	13	12	17	36	24	1.494848138	0.031514896	0.093493915
VIT_205s0062g01340.1	746	561	427	380	404	398	-0.442965223	0.007543514	0.029527395
VIT_200s0227g00200.1	643	686	640	1262	1000	1246	0.918968312	1.64E-08	3.07E-07
VIT_201s0011g06390.1	0	2	2	0	0	0	-2.850790492	0.412006047	1
VIT_211s0065g00730.1	786	752	629	697	632	532	-0.122013897	0.446454715	0.627467197
VIT_218s0122g00910.1	24	4	8	0	0	6	-2.450988899	0.076139239	0.184598627
VIT_202s0154g00330.2	6227	5629	4598	5608	4840	4820	-0.006307922	0.960015264	0.979286914
VIT_211s0016g05100.1	1523	1209	1077	1400	1304	1066	0.090396762	0.553147785	0.71814221
VIT_214s0030g00620.2	1449	979	945	803	1074	1095	-0.08132541	0.605810973	0.758912017
VIT_200s0494g00030.1	3	1	3	0	0	0	-3.576846035	0.151399516	1
VIT_219s0014g02210.1	4164	3418	3049	2409	3184	2926	-0.224780655	0.054777256	0.143751079
VIT_211s0078g00050.1	2	3	0	0	1	0	-2.084527593	0.446526491	1
VIT_200s0225g00150.1	1375	1242	1078	1149	1391	1293	0.14508486	0.187965364	0.353373
VIT_207s0005g00280.1	2017	1348	1553	1272	1083	1017	-0.440943459	0.006862475	0.027322459
VIT_219s0015g00040.1	2	8	2	2	6	8	0.475536274	0.679182707	0.810294802
VIT_210s0003g05790.1	9	1	1	1	6	3	0.031598638	0.982070286	0.991273617
VIT_210s0003g03590.1	0	4	6	4	16	10	1.58278501	0.165684489	0.32494542
VIT_205s0020g02380.1	0	2	0	0	0	0	-1.791717622	0.657106746	1
VIT_218s0089g00300.1	97	76	74	60	69	77	-0.167780681	0.538453069	0.706276486
VIT_219s0014g00150.1	21	12	7	2	2	6	-1.8746268	0.042243472	0.117284509
VIT_209s0002g00870.1	1560	1315	1363	1082	1010	992	-0.366114167	0.003057744	0.014050393
VIT_218s0001g00790.1	23	8	4	1	1	2	-2.968502759	0.013095651	0.04624254
VIT_209s0070g00940.1	2	0	6	0	0	0	-3.839191422	0.169241465	1
VIT_202s0033g01375.1	199	218	197	109	118	171	-0.546791824	0.022492812	0.071324931
VIT_218s0001g02720.1	0	4	0	0	0	2	-0.961472742	0.764181489	1
VIT_219s0027g00250.1	0	1	0	0	0	0	-0.873858765	0.830425212	1
VIT_202s0025g03680.1	500	591	441	377	383	377	-0.342572584	0.039296877	0.110978797
VIT_208s0040g01910.1	4711	4272	3197	4243	3507	3083	-0.061178191	0.707079848	0.829100659
VIT_201s0026g02030.1	3	0	3	1	1	0	-1.481792905	0.504757465	1
VIT_204s0044g01230.1	2524	1366	939	763	701	447	-1.193591456	2.04E-05	0.000187053
VIT_209s0002g00730.1	4	7	6	11	7	9	0.744700508	0.373757429	0.559530058
VIT_209s0002g06530.1	129	111	149	66	93	75	-0.659201244	0.018373889	0.060629523
VIT_200s1212g00010.1	0	0	2	0	0	0	-1.901811804	0.636724667	1
VIT_203s0038g00670.1	27766	26450	27406	32322	23537	21809	0.020244233	0.910213934	0.953425059
VIT_205s0020g00640.1	4043	4292	3806	5534	4827	4988	0.426255587	0.00121321	0.006460982
VIT_206s0004g00380.1	733	768	544	806	671	774	0.236818893	0.1426571	0.292819731
VIT_211s0052g01180.1	14	67	152	2	0	2	-5.865076325	2.09E-08	3.81E-07
VIT_215s0045g00220.1	0	1	0	0	0	0	-0.873858765	0.830425212	1
VIT_211s0118g00280.1	1777	1361	1435	1204	1420	1442	-0.077508172	0.511042367	0.683992789
VIT_216s0039g01075.1	11	9	18	6	2	11	-0.939710736	0.274202447	0.457247545
VIT_210s0003g05550.1	70	30	26	2	0	0	-5.830572382	8.35E-07	1.08E-05
VIT_200s0392g00010.1	90	86	122	74	82	64	-0.367078008	0.237972124	0.415528273
VIT_209s0018g01880.1	2608	2248	2134	1798	1978	1771	-0.240645332	0.017316469	0.057930009
VIT_217s0000g01260.1	0	2	5	14	20	15	2.832862988	0.003696701	0.016504647
VIT_219s0027g00590.1	4786	3798	3492	4128	4260	4237	0.163694778	0.084435858	0.199468527
VIT_201s0244g00130.1	229	155	142	19	22	25	-2.888821979	4.00E-21	4.23E-19
VIT_217s0000g09290.1	152	110	114	16	16	8	-3.130978528	1.00E-16	6.42E-15
VIT_200s0183g00160.1	1	4	4	3	2	5	0.193762198	0.879076116	0.937017967
VIT_213s0101g00460.1	1673	1097	377	1343	1351	1120	0.42890895	0.404592108	0.588928092
VIT_207s0130g00390.1	1916	1511	1608	940	1109	1311	-0.495275406	0.000387317	0.002434084
VIT_200s1364g00020.1	60	51	29	14	8	15	-1.803229218	0.000338921	0.002165614
VIT_219s0027g00580.1	30	28	14	15	12	22	-0.445082185	0.422760575	0.605931702
VIT_214s0036g00930.1	60067	43706	42142	37897	36690	35660	-0.299945564	0.00771859	0.030113201
VIT_210s0003g00050.1	186	173	204	401	344	366	1.064191384	6.45E-08	1.07E-06
VIT_217s0000g05210.2	2116	2234	2411	3723	4422	4973	1.027354032	4.58E-11	1.31E-09
VIT_209s0018g00815.1	183	146	105	97	149	129	-0.108224835	0.666704663	0.802509004
VIT_212s0035g00006.1	120	138	136	119	169	292	0.623040584	0.053375467	0.140859922
VIT_209s0002g01060.1	192	125	104	343	225	144	0.88779528	0.00775688	0.03024686
VIT_200s0174g00060.1	2	0	0	2	0	0	0.290346667	0.936720915	1
VIT_204s0008g02280.1	1968	1487	1428	1537	1587	1683	0.07682986	0.484779819	0.660665849
VIT_219s0027g01650.1	7	2	0	1	2	1	-0.98119853	0.575988854	1
VIT_204s0008g05440.1	43	51	71	66	83	97	0.633781127	0.074062042	0.180570846
VIT_203s0091g00840.1	1	1	4	0	0	0	-3.425306307	0.195671318	1
VIT_217s0000g01860.2	1702	1630	1361	1666	1569	1421	0.084782773	0.50782361	0.681183983
VIT_209s0054g00450.1	2121	2049	2173	1500	1611	1621	-0.342296007	0.006707043	0.026807099
VIT_218s0001g02510.2	42192	35854	31623	34541	40275	41635	0.181166519	0.051815477	0.137630466
VIT_208s0007g02120.2	2675	1951	1408	1729	1949	1929	0.008045949	0.959773011	0.979217289
VIT_209s0002g01920.1	0	5	12	6	9	5	0.22418876	0.850820424	0.921517444
VIT_206s0004g04410.1	6142	4915	4802	5402	6523	6366	0.298868621	0.002750549	0.012846767
VIT_211s0078g00420.2	409	395	352	542	652	607	0.727706663	1.13E-07	1.79E-06
VIT_200s0370g00030.1	545	395	294	313	336	349	-0.194261237	0.292336421	0.477455029
VIT_212s0059g00200.1	686	589	457	571	524	520	0.003544623	0.981085065	0.99076501
VIT_201s0011g02270.1	3025	2707	2718	2530	3632	3675	0.300588976	0.037750338	0.107555579
VIT_216s0100g00900.1	144	41	38	2	24	22	-2.078291493	0.003106815	0.01425299
VIT_214s0068g02256.1	0	0	0	0	4	0	2.914864755	0.463289707	1
VIT_218s0041g01560.1	15	13	25	22	22	14	0.197318649	0.73634023	0.847423476
VIT_203s0110g00080.1	32	53	32	25	61	68	0.462508707	0.321468639	0.507652089
VIT_204s0023g00550.1	1	0	0	0	1	5	2.539267024	0.339090049	1
VIT_205s0049g00580.1	0	1	0	0	0	1	0.087921914	0.982809318	1
VIT_203s0063g00370.1	727	385	289	421	487	575	0.210723236	0.401411762	0.585965903
VIT_214s0030g00410.3	415	387	178	389	281	238	0.017848507	0.951614514	0.974958781
VIT_214s0081g00780.1	146	224	170	113	175	190	-0.109732212	0.695973901	0.821512689
VIT_205s0094g01630.2	6597	5469	5198	5524	6190	5895	0.122663627	0.158241707	0.314791363
VIT_205s0020g04350.1	3	6	4	2	3	3	-0.633200902	0.589074278	0.746490152
VIT_214s0128g00370.1	5570	4308	4025	4962	5275	5265	0.256728674	0.007487251	0.029378684
VIT_216s0098g00270.1	1602	1543	1103	1102	792	797	-0.550801746	0.003181977	0.014547012
VIT_208s0007g00530.5	18146	16004	17195	16414	13502	14788	-0.11025513	0.412574517	0.596344225
VIT_211s0016g05350.1	601	665	604	564	650	729	0.133948561	0.39215678	0.576912828
VIT_212s0142g00250.1	924	1049	1059	741	1127	1168	0.068868842	0.72286093	0.839203141
VIT_207s0104g01350.1	161	172	197	122	94	98	-0.676402109	0.009651453	0.036018542
VIT_215s0046g00320.1	1135	1040	1281	714	796	987	-0.396181203	0.02534955	0.078455059
VIT_213s0101g00170.1	448	367	333	348	332	333	-0.081465277	0.583587689	0.7421599
VIT_204s0023g03880.2	4152	3172	3214	4680	4171	3838	0.36927507	0.00537945	0.022383879
VIT_206s0080g00660.1	4	20	4	20	43	31	1.812505688	0.012933348	0.045777136
VIT_214s0068g00910.1	828	551	653	773	869	996	0.470648283	0.002782607	0.012968792
VIT_216s0039g01430.2	462	360	277	318	394	390	0.10791288	0.531448432	0.700844797
VIT_200s0183g00200.1	1	2	0	0	1	2	0.092500315	0.969283488	1
VIT_216s0050g01500.1	72	70	34	60	55	71	0.190249233	0.590254898	0.747355195
VIT_216s0039g01420.1	1863	1911	1930	1305	1450	1619	-0.305312526	0.026196701	0.080562012
VIT_210s0116g00080.1	10	2	2	0	0	0	-4.491328816	0.031643555	1
VIT_217s0000g08390.2	3917	3628	3558	4793	4922	4925	0.486552441	7.48E-07	9.80E-06
VIT_200s0475g00020.1	152	151	149	125	116	122	-0.230077307	0.292389459	0.477455029
VIT_202s0087g00100.1	1481	1121	1017	1121	1139	1088	-0.008967696	0.941140355	0.969700226
VIT_207s0031g01700.3	957	806	836	1016	976	994	0.291935019	0.016194664	0.054787351
VIT_209s0002g03270.1	66	54	61	61	100	103	0.625359823	0.04423374	0.121714425
VIT_218s0041g00420.1	5463	3482	3068	2447	2425	2379	-0.612039608	7.21E-05	0.00056439
VIT_219s0015g01620.1	20	34	33	114	161	194	2.491310438	1.07E-12	4.00E-11
VIT_205s0020g04190.2	62	39	39	104	157	121	1.54872826	1.69E-07	2.58E-06
VIT_212s0028g01000.1	2528	2001	1966	1499	1699	1431	-0.392457583	0.00071123	0.004095806
VIT_205s0077g01040.1	2988	2598	2105	3178	3031	2858	0.339868588	0.004005115	0.017612646
VIT_210s0003g03025.1	15	4	6	0	0	4	-2.522812266	0.083849017	0.198519691
VIT_205s0077g01280.1	11	22	20	6	2	9	-1.580976244	0.047149797	0.128001578
VIT_218s0072g00780.1	7498	6563	6165	6404	7083	7544	0.146901522	0.102805914	0.230045688
VIT_205s0094g00560.1	19	13	21	4	11	8	-1.133468923	0.103304779	0.230827315
VIT_204s0008g01100.1	2	0	2	7	10	0	2.188630481	0.188129408	0.353563291
VIT_206s0004g00334.1	9	8	6	6	11	9	0.269687696	0.729048246	0.842917569
VIT_203s0091g01230.1	1	0	0	0	0	0	-0.873858765	0.830425212	1
VIT_205s0020g03690.1	610	487	435	247	346	294	-0.692447862	2.31E-05	0.000208449
VIT_204s0023g01310.1	43	51	47	27	40	28	-0.493053473	0.207707577	0.378354528
VIT_202s0033g00615.1	35	61	47	91	51	63	0.600214232	0.137016213	0.284562412
VIT_210s0168g00007.1	5	4	0	0	2	0	-2.029430131	0.376187262	1
VIT_201s0010g02680.1	25	9	10	3	6	2	-1.868890793	0.034859374	0.100993484
VIT_211s0037g00680.1	7	8	2	2	2	4	-0.973737971	0.400653498	0.585226665
VIT_206s0004g00930.1	2356	1739	1758	1401	1764	1815	-0.138203916	0.280343831	0.464645854
VIT_201s0113g00510.1	10	20	12	10	8	7	-0.66885044	0.34832953	0.535421376
VIT_216s0050g02630.1	4041	3336	3461	2905	3435	3295	-0.080868401	0.434029193	0.616158868
VIT_209s0002g00440.1	16	4	10	14	8	8	0.125705014	0.874066217	0.934243607
VIT_213s0019g04110.1	118	88	110	64	99	98	-0.193860973	0.488255301	0.6635544
VIT_201s0026g01910.1	88	113	142	206	199	208	0.900948304	0.001008229	0.005486159
VIT_205s0094g00360.1	1057	764	754	145	125	191	-2.381300448	4.33E-37	1.55E-34
VIT_212s0035g00340.1	691	787	416	687	902	1129	0.616475488	0.006332532	0.025604665
VIT_204s0008g00300.1	25	90	80	36	131	360	1.442961124	0.144864019	0.295731743
VIT_215s0045g00450.1	0	0	1	0	0	2	0.954966416	0.8086844	1
VIT_214s0081g00390.1	0	0	0	0	2	0	1.916927455	0.635184966	1
VIT_206s0080g00560.1	2540	2247	2081	2051	1948	1986	-0.104155952	0.310431822	0.497198262
VIT_205s0020g01395.1	106	82	65	45	36	53	-0.810525115	0.011209903	0.040859152
VIT_202s0087g00690.1	5716	4295	4230	3774	5151	5150	0.076815146	0.562714818	0.725918239
VIT_218s0041g02130.1	38	46	46	22	16	26	-0.94608413	0.031944892	0.09454529
VIT_214s0066g01790.1	42	49	39	37	65	66	0.447518954	0.225402716	0.400336384
