gene	red1	red2	red3	white1	white2	white3	log2fold	p.value	q.value
VIT_15s0024g00440.t01	0	11	7	12	11	5	0.813948723	0.454919021	0.63493126
VIT_17s0000g02400.t01	6135	8975	6602	5467	6613	5802	-0.174457336	0.131621616	0.272934264
VIT_05s0029g00710.t01	278	309	280	258	360	352	0.249417419	0.163954627	0.320805768
VIT_07s0031g02830.t01	8	14	15	8	11	7	-0.403659441	0.575800005	0.735760517
VIT_06s0080g00430.t01	2	13	3	4	3	6	-0.296459662	0.791930641	0.88466372
VIT_02s0025g02260.t01	1751	1958	1924	1811	1909	1947	0.0997251	0.342596798	0.528494165
VIT_10s0116g01110.t01	0	0	1	0	0	0	-0.870065105	0.831150269	1
VIT_13s0147g00190.t01	1638	2149	2091	2013	1850	1684	0.018628	0.889303381	0.939137511
VIT_17s0000g03800.t01	1572	1458	1439	1939	1667	1488	0.276044627	0.100112375	0.224007921
VIT_11s0103g00420.t01	2526	2541	2432	2437	2855	2859	0.204258078	0.093269598	0.212708564
VIT_02s0012g00880.t01	0	34	0	2	0	4	-2.240015084	0.245836647	0.423641282
VIT_18s0001g12530.t01	2	0	6	0	6	2	0.015303734	0.993330574	0.996686011
VIT_02s0241g00030.t01	99	116	97	173	183	153	0.802822601	0.0002801	0.001808644
VIT_13s0158g00260.t01	320	323	423	391	792	792	0.962580388	0.000204238	0.001373808
VIT_03s0088g00110.t01	36	30	36	64	71	75	1.122388384	0.001161339	0.006128412
VIT_09s0002g03620.t01	21464	25807	22701	21933	23468	25362	0.110574025	0.205506209	0.374848695
VIT_14s0030g00240.t01	0	0	0	0	0	1	1.053488247	0.79626955	1
VIT_11s0037g00970.t01	1050	1164	1037	652	826	790	-0.430768641	0.000890653	0.004913565
VIT_18s0001g00940.t01	45	45	34	53	91	72	0.884002592	0.013022132	0.045654227
VIT_12s0178g00010.t01	402	768	447	442	438	464	-0.144045198	0.462066275	0.64078605
VIT_19s0014g01360.t01	17	71	26	2	4	8	-2.874013249	0.000165013	0.001132247
VIT_10s0092g00510.t01	0	1	0	0	0	0	-0.870065105	0.831150269	1
VIT_02s0025g04770.t01	479	560	463	569	577	578	0.294594365	0.025607553	0.078798792
VIT_18s0001g02860.t01	117	102	117	107	137	168	0.369960328	0.165814827	0.323726304
VIT_08s0007g06300.t01	964	1030	997	1201	1185	1233	0.365350556	0.002292945	0.010872141
VIT_18s0001g05710.t01	1713	1603	1790	2124	2126	2096	0.396603188	0.004410255	0.018717628
VIT_00s0203g00150.t01	1011	1443	1639	2893	3051	2943	1.219073028	4.14E-15	1.96E-13
VIT_06s0004g02850.t01	757	527	1090	3062	4042	4779	2.38420515	3.88E-20	3.36E-18
VIT_03s0038g02090.t01	8786	9743	9679	14942	13603	12984	0.65198126	4.91E-08	7.94E-07
VIT_07s0005g02810.t01	1399	1820	1517	1342	1804	1678	0.122352185	0.325434675	0.510655
VIT_06s0004g05810.t01	3106	3733	3531	3289	3365	3399	0.050522712	0.586777692	0.743686971
VIT_14s0036g00800.t01	0	8	2	6	12	2	1.192125451	0.372824078	0.559257488
VIT_01s0182g00050.t01	729	1002	771	618	624	686	-0.273087227	0.030363257	0.090160486
VIT_13s0067g00430.t01	118	96	115	145	185	125	0.544955225	0.044829469	0.122270442
VIT_05s0049g00010.t01	6454	8583	6443	2692	3945	3979	-0.921051989	4.92E-10	1.13E-08
VIT_05s0020g00060.t01	1	6	6	7	2	6	0.350661374	0.761291065	0.865720462
VIT_11s0118g00790.t01	5469	6709	5494	4266	5596	5540	-0.105437485	0.369507175	0.556179712
VIT_00s0207g00210.t01	15944	17002	17043	30432	24246	24282	0.753916594	1.79E-07	2.62E-06
VIT_15s0048g00330.t01	40	40	47	25	27	36	-0.445099831	0.273892793	0.455665428
VIT_06s0009g02970.t01	4	2	0	0	2	0	-1.55984924	0.538004477	1
VIT_12s0059g00780.t01	2	0	2	0	0	0	-2.847908903	0.422276216	1
VIT_15s0046g00700.t01	12	4	10	0	0	4	-2.677121797	0.064255084	0.160546558
VIT_08s0007g00300.t01	338	377	328	381	421	372	0.263528407	0.083619531	0.195946274
VIT_00s0145g00060.t01	1	2	1	0	0	0	-2.732301263	0.3809938	1
VIT_08s0058g00460.t01	3998	4895	4384	5332	4409	4628	0.214863261	0.085273317	0.198755913
VIT_13s0019g03540.t01	2685	3649	2696	2372	3251	2918	0.018815524	0.885963115	0.936992954
VIT_05s0049g00660.t01	63	84	170	26	92	55	-0.798599567	0.10333815	0.22918768
VIT_02s0025g00330.t01	293	361	329	137	179	164	-0.940378883	1.19E-07	1.78E-06
VIT_09s0018g00550.t01	265	310	249	218	237	230	-0.171479601	0.31077547	0.495087436
VIT_00s0349g00020.t01	1813	2493	2050	3160	3542	3267	0.751313262	2.88E-14	1.24E-12
VIT_06s0004g07850.t01	815	1053	911	995	1090	1164	0.323097391	0.003582578	0.01570258
VIT_13s0067g02220.t01	5212	6607	4879	3976	3704	3774	-0.441647424	0.000147756	0.001027382
VIT_12s0028g01190.t01	1014	1142	1073	1024	1029	992	0.008671291	0.940298085	0.967466759
VIT_01s0010g03200.t01	1	3	4	2	2	2	-0.299865615	0.835644682	0.908751189
VIT_08s0007g08560.t01	750	934	818	757	847	851	0.068773696	0.539448832	0.707512882
VIT_00s0731g00010.t01	0	6	0	0	2	4	0.216331652	0.925231703	0.959764409
VIT_19s0014g00350.t01	1373	2189	1570	1258	1203	1429	-0.288253181	0.03933938	0.110640034
VIT_13s0101g00220.t01	27428	52191	28198	28212	21353	25819	-0.386321274	0.047276198	0.127096759
VIT_11s0118g00130.t01	31	15	27	16	17	16	-0.517486769	0.365491438	0.551803868
VIT_01s0137g00110.t01	8	20	5	10	16	15	0.445706458	0.545027111	0.711562624
VIT_04s0008g01730.t01	2166	1836	2479	4584	3121	2950	0.803241649	0.000273351	0.001771556
VIT_11s0016g01980.t01	767	1025	912	908	765	768	-0.042964674	0.764194569	0.867815456
VIT_13s0064g00590.t01	1669	1621	1688	1610	2021	2141	0.293471282	0.042268132	0.116970439
VIT_08s0040g01800.t01	4	11	2	10	0	2	-0.310405824	0.82458781	0.903334151
VIT_07s0005g04070.t01	4	0	4	0	2	8	0.312074667	0.859489738	0.9222859
VIT_14s0060g01370.t01	1972	2399	2308	1970	1582	1396	-0.330614626	0.041621722	0.115541342
VIT_18s0001g11350.t01	1126	1066	1004	1050	1042	1145	0.102184335	0.476481135	0.653434861
VIT_07s0151g00030.t01	6	2	0	0	1	7	0.001624775	0.999315194	0.999739393
VIT_06s0061g00740.t01	1173	1559	1205	995	1261	1357	-0.026438543	0.844453273	0.913600765
VIT_17s0000g08940.t01	1205	1810	1641	1430	1553	1425	0.026470454	0.835114529	0.908304074
VIT_00s1220g00010.t01	32	31	23	18	25	32	-0.115398594	0.808759181	0.894121914
VIT_02s0154g00440.t01	9	12	8	6	9	8	-0.236381638	0.758074131	0.864251314
VIT_15s0046g01980.t01	817	870	821	505	508	626	-0.525409144	0.000301568	0.001924468
VIT_13s0047g00090.t01	14	30	24	10	20	10	-0.652492461	0.279781155	0.46234038
VIT_13s0084g00360.t01	507	428	496	436	620	727	0.387451435	0.070561231	0.172463761
VIT_07s0005g04240.t01	1153	1693	1369	1592	1371	1321	0.133728652	0.344058248	0.530248482
VIT_10s0003g05210.t01	78	54	70	19	31	34	-1.202888976	0.003458984	0.015251371
VIT_00s0144g00220.t01	33	37	32	41	62	52	0.692849892	0.06113851	0.154566252
VIT_08s0056g00710.t01	6974	10048	8522	7086	6621	6458	-0.23375435	0.037961425	0.107401799
VIT_10s0003g04260.t01	1137	1495	1438	1748	1462	1385	0.279130437	0.060735571	0.15380904
VIT_08s0007g04570.t01	30	66	49	10	24	19	-1.339219807	0.006582421	0.026062199
VIT_13s0019g03160.t01	11340	11948	11671	9141	4964	4152	-0.832372972	0.041209441	0.114678241
VIT_13s0074g00350.t01	1	11	0	0	0	0	-4.213687877	0.12022969	0.255536918
VIT_03s0091g00130.t01	19	22	15	6	5	5	-1.708485703	0.015689012	0.053180059
VIT_18s0001g03940.t01	7	32	16	8	4	3	-1.707658973	0.043867945	0.120163219
VIT_17s0000g07850.t01	16493	17130	17821	23607	26876	28089	0.695784315	8.65E-10	1.92E-08
VIT_08s0007g02490.t01	10289	11726	10504	13358	12113	12355	0.31368047	0.003599509	0.015761892
VIT_19s0090g00960.t01	1740	2168	2000	1610	1770	1996	-0.041328509	0.709465767	0.832198288
VIT_02s0012g01930.t01	6027	8242	6705	6606	8918	8201	0.276246992	0.019468282	0.063354925
VIT_15s0024g01440.t01	492	547	559	587	493	665	0.219235812	0.18558418	0.34940961
VIT_18s0001g08350.t01	3	1	0	0	0	0	-2.835141616	0.430129849	1
VIT_01s0011g03160.t01	4038	4798	4210	3377	4815	4652	0.066808963	0.615753053	0.765340566
VIT_08s0040g02820.t01	451	499	532	695	622	664	0.511738057	0.000624584	0.003628802
VIT_06s0009g01900.t01	801	1090	1010	724	683	697	-0.360988012	0.004860237	0.020285242
VIT_00s0541g00020.t01	219	363	322	146	222	213	-0.534465431	0.015218819	0.051892153
VIT_00s0174g00320.t01	1553	1685	1649	1207	1102	1089	-0.431561056	0.00071133	0.004058643
VIT_15s0024g00350.t01	4535	4931	4439	3325	4673	4733	-0.042767981	0.761080235	0.865705735
VIT_15s0048g01570.t01	0	0	0	0	2	0	1.92043903	0.634567165	1
VIT_12s0059g02610.t01	2	0	5	0	0	0	-3.630942179	0.220290347	1
VIT_09s0054g01390.t01	2	2	0	8	0	6	1.925749282	0.268525886	0.44957862
VIT_06s0004g04090.t01	1837	2827	2628	2454	1972	1779	-0.119764908	0.488149045	0.663765585
VIT_07s0095g00040.t01	80	81	63	74	96	95	0.328894761	0.247816109	0.426122367
VIT_18s0001g06270.t01	3108	3591	3055	2645	3208	3341	0.005390769	0.961817548	0.978863828
VIT_03s0063g00010.t01	1137	1321	1121	938	1082	1539	0.080893068	0.646268177	0.787483501
VIT_04s0069g00130.t01	0	1	0	0	2	0	0.958666025	0.812447522	1
VIT_00s0213g00100.t01	6	0	2	2	2	0	-1.000842815	0.609331224	0.760484957
VIT_01s0011g04640.t01	4023	5204	4999	3882	4504	4489	-0.047797019	0.641687832	0.784328964
VIT_08s0058g00830.t01	61	118	88	93	96	90	0.179884817	0.520383165	0.691017418
VIT_01s0244g00110.t01	146	321	260	207	194	193	-0.16795844	0.495450966	0.670073288
VIT_18s0089g00660.t01	94	41	53	3	38	93	-0.471732491	0.543031989	0.710121409
VIT_05s0020g02570.t01	3284	3995	3357	2649	3290	3208	-0.12407561	0.241436246	0.418293411
VIT_16s0039g01890.t01	17	12	18	9	15	19	-0.063258795	0.920347121	0.956524353
VIT_04s0023g03520.t01	1202	1888	1493	1458	1708	1697	0.192600817	0.127488183	0.266730348
VIT_02s0025g03010.t01	11	12	49	124	151	140	2.605567918	2.24E-07	3.20E-06
VIT_14s0030g01550.t01	0	0	0	5	0	5	4.28745039	0.098064749	0.220763795
VIT_12s0178g00130.t01	22	44	42	34	20	36	-0.145385324	0.756110655	0.862890817
VIT_01s0011g00940.t01	960	1109	1021	965	812	751	-0.19108673	0.208368989	0.378342401
VIT_01s0026g00040.t01	3012	3842	2758	2407	2664	2622	-0.221749616	0.053316983	0.139138245
VIT_12s0035g01680.t01	109	62	73	93	96	106	0.334552403	0.32150787	0.506750581
VIT_12s0142g00170.t01	3510	4632	3571	2961	3664	3153	-0.160966667	0.152353833	0.304163023
VIT_03s0110g00170.t01	33	11	25	0	13	28	-0.740961288	0.453656322	0.634149499
VIT_06s0004g03460.t01	1867	2487	2019	1749	2006	1819	-0.092877671	0.364500445	0.550743479
VIT_10s0003g01300.t01	690	1013	925	940	962	1027	0.260289092	0.044965391	0.122553572
VIT_19s0085g00090.t01	0	0	0	1	0	1	1.964503375	0.626477486	1
VIT_10s0116g00390.t01	706	923	782	840	858	785	0.143483874	0.23312061	0.408523083
VIT_15s0024g01250.t01	4	2	2	2	4	2	0.056216434	0.966781248	0.981396978
VIT_08s0007g00980.t01	26	28	53	104	57	69	1.201057038	0.005859737	0.023676744
VIT_04s0008g04900.t01	1	9	6	8	6	4	0.32924568	0.755596565	0.862629365
VIT_18s0072g01080.t01	4427	6928	4770	4663	5294	4882	-0.009395642	0.94001346	0.967327811
VIT_03s0088g00190.t01	170	134	103	50	76	94	-0.819617583	0.014776128	0.050693587
VIT_18s0001g04680.t01	900	982	1042	1154	1818	1722	0.765126362	8.27E-06	8.08E-05
VIT_00s0144g00010.t01	4848	5510	4342	3130	4203	4191	-0.262368334	0.052206388	0.137130856
VIT_00s0286g00040.t01	2	0	0	2	4	3	2.168053556	0.267802663	0.448892941
VIT_18s0001g13540.t01	14	15	11	2	0	6	-2.233639223	0.03277081	0.095744957
VIT_14s0081g00500.t01	2411	4860	3736	5404	5436	6652	0.788280511	7.48E-06	7.38E-05
VIT_12s0034g01470.t01	316	199	282	161	272	276	-0.114148649	0.693268266	0.82047674
VIT_12s0028g02810.t01	2	0	0	0	0	0	-1.898831826	0.637247755	1
VIT_09s0002g05050.t01	148	212	167	143	208	214	0.19897876	0.3622959	0.548662901
VIT_13s0175g00090.t01	272	293	227	283	395	422	0.560034588	0.004940851	0.020539337
VIT_16s0013g00300.t01	103	140	97	58	84	62	-0.636665815	0.022874945	0.0719461
VIT_03s0180g00050.t01	1784	2644	1972	1787	1889	1865	-0.100653723	0.374056011	0.560453854
VIT_17s0000g03070.t01	54	40	40	29	49	63	0.138360559	0.74376966	0.854709858
VIT_17s0000g09470.t01	81	203	99	251	190	233	0.954747621	0.001385389	0.00709172
VIT_15s0048g01320.t01	156	285	135	42	35	17	-2.483732425	9.57E-11	2.48E-09
VIT_13s0047g00740.t01	4	5	7	2	32	35	2.175835812	0.020688337	0.066400455
VIT_14s0006g00670.t01	5	4	1	7	9	9	1.40300217	0.16361258	0.320437708
VIT_00s0665g00050.t01	6	3	4	0	6	2	-0.667354673	0.634925014	0.779093143
VIT_06s0004g07090.t01	262	333	291	367	333	295	0.269316324	0.120814936	0.256328724
VIT_05s0020g04380.t01	165	416	203	82	82	106	-1.40175754	4.72E-06	4.89E-05
VIT_05s0020g00560.t01	1828	1978	1733	1180	1771	1602	-0.19835988	0.19399572	0.360574722
VIT_07s0141g00570.t01	5619	6558	7223	11296	8102	7320	0.563183251	0.002722739	0.012556405
VIT_17s0000g00030.t01	747	807	860	949	967	1061	0.391512302	0.002953096	0.013434739
VIT_03s0091g00420.t01	15492	14355	20537	22202	28013	28644	0.721862529	3.96E-05	0.000322619
VIT_11s0065g00440.t01	0	0	0	0	0	1	1.053488247	0.79626955	1
VIT_05s0094g01700.t01	2	1	0	1	0	1	-0.518671717	0.841718086	1
VIT_07s0005g01990.t01	218	287	297	306	370	388	0.502836769	0.004022377	0.01733491
VIT_00s0275g00060.t01	8	0	14	6	13	17	0.727417276	0.498719138	0.672626029
VIT_18s0122g00070.t01	1364	1861	1566	1632	1609	1594	0.11636966	0.271728165	0.453150749
VIT_08s0007g01710.t01	4160	5212	4347	3734	3648	3568	-0.225489158	0.019553525	0.063560059
VIT_04s0008g06790.t01	306	441	451	541	742	857	0.93252829	1.38E-06	1.64E-05
VIT_18s0001g07590.t01	2382	2784	2417	2715	2845	2845	0.242905776	0.009684042	0.03590277
VIT_07s0289g00050.t01	2383	3130	2672	2357	2463	2529	-0.05555114	0.541721613	0.709234363
VIT_13s0047g01060.t01	121	140	139	121	221	174	0.453037758	0.076930328	0.183965925
VIT_03s0091g00050.t01	1140	1098	1220	1109	973	1080	-0.043124712	0.775716977	0.87475913
VIT_00s0327g00070.t01	0	0	0	1	2	0	2.533842006	0.521498646	1
VIT_01s0011g01680.t01	457	500	431	355	371	412	-0.195567615	0.18989019	0.355425135
VIT_06s0004g03830.t01	0	2	2	1	0	0	-1.741634434	0.554453496	1
VIT_09s0018g01220.t01	238	296	378	371	387	432	0.476503951	0.016368225	0.055115182
VIT_17s0000g03030.t01	2416	3099	2392	1684	2015	2244	-0.315458049	0.011251997	0.040493045
VIT_08s0040g03270.t01	11175	15486	11123	9735	12859	12518	-0.005331813	0.966489208	0.981361569
VIT_11s0016g00350.t01	4020	4922	4140	3475	4445	4456	0.01292107	0.908750648	0.950050508
VIT_03s0063g02100.t01	16283	19274	17660	15974	17745	17518	0.038628997	0.643454624	0.785394736
VIT_14s0108g00060.t01	3145	3917	3104	2690	3100	3017	-0.110334414	0.268159844	0.449363137
VIT_13s0175g00020.t01	3	2	1	1	1	2	-0.516885602	0.758172269	1
VIT_09s0018g00570.t01	17	18	8	14	18	13	0.159139148	0.80243153	0.890372027
VIT_14s0066g00350.t01	750	926	624	614	599	640	-0.211705347	0.166354216	0.324193399
VIT_07s0005g03780.t01	1850	2355	2283	1678	1781	2069	-0.135378099	0.254078516	0.433343448
VIT_12s0028g01730.t01	123	105	93	32	45	29	-1.520292945	8.52E-06	8.32E-05
VIT_18s0001g02750.t01	7281	9537	7472	6058	5425	5791	-0.388125811	0.00038876	0.002396724
VIT_19s0027g01290.t01	6	7	2	4	11	1	0.187935499	0.87267938	0.929080754
VIT_17s0000g03700.t01	10	3	25	29	18	14	0.749689992	0.347220899	0.53336354
VIT_01s0010g02630.t01	24	30	28	23	13	42	0.023112347	0.966110206	0.98110726
VIT_03s0038g00800.t01	4928	6363	5800	6216	5352	5271	0.081570561	0.507299208	0.680191484
VIT_09s0002g08000.t01	0	0	0	0	0	1	1.053488247	0.79626955	1
VIT_11s0016g04950.t01	2499	3193	2520	2393	2366	2406	-0.0961681	0.340233169	0.526248384
VIT_04s0043g01030.t01	1	0	0	0	1	2	1.546478848	0.620364999	1
VIT_02s0087g00890.t01	21	10	10	7	10	6	-0.781300583	0.310461635	0.494892792
VIT_06s0004g05990.t01	1950	2526	2179	1884	2378	2358	0.088237333	0.431009463	0.614399142
VIT_17s0000g01370.t01	4	0	0	6	2	2	1.325044591	0.473507284	0.650969456
VIT_17s0053g00410.t01	8	7	6	4	10	16	0.584139853	0.492280201	0.667559358
VIT_06s0009g01980.t01	10	12	9	4	2	9	-0.953369804	0.289802142	0.472828693
VIT_14s0030g01540.t01	670	856	802	946	851	783	0.249891563	0.079571998	0.188765027
VIT_01s0026g01470.t01	4705	6066	5015	5173	5361	4973	0.074821782	0.424470288	0.608165709
VIT_02s0109g00310.t01	4265	3544	3651	3363	2831	3084	-0.225231719	0.181159763	0.343876958
VIT_19s0014g00060.t01	1292	1541	1362	1423	1246	1277	0.010318892	0.933710652	0.963960788
VIT_00s0790g00020.t01	1570	1874	1391	801	959	1090	-0.669468755	3.55E-06	3.78E-05
VIT_03s0017g00690.t01	0	3	2	4	0	0	-0.098293465	0.968022566	1
VIT_04s0008g04960.t01	194	189	136	130	105	117	-0.469266273	0.06672864	0.165337698
VIT_18s0001g11150.t01	2801	2839	2687	3104	3134	3252	0.27565295	0.017698124	0.058738069
VIT_00s0240g00050.t01	4	9	5	9	3	3	-0.118793029	0.908176007	0.949737658
VIT_14s0060g02440.t01	1069	1226	934	510	607	644	-0.782944584	4.64E-08	7.55E-07
VIT_15s0107g00560.t01	3	7	8	6	7	4	0.032015049	0.973291458	0.985462758
VIT_00s2365g00010.t01	4	0	0	4	0	4	0.984363027	0.65782785	0.796272166
VIT_09s0002g05080.t01	439	986	907	1600	2440	2246	1.545266819	2.36E-11	6.78E-10
VIT_06s0080g00780.t01	11	5	7	15	10	17	0.931472593	0.21304048	0.383519764
VIT_12s0055g00690.t01	800	1075	945	658	694	685	-0.368668132	0.001403707	0.007165386
VIT_16s0022g01670.t01	174	192	224	165	132	147	-0.316393395	0.161424262	0.317139802
VIT_15s0046g02450.t01	790	994	882	760	781	720	-0.139005458	0.238744034	0.415357659
VIT_02s0025g05040.t01	0	1	2	0	0	0	-2.315385699	0.562404011	1
VIT_05s0077g02220.t01	0	0	2	0	0	0	-1.788172277	0.657740643	1
VIT_14s0068g01990.t01	201	243	223	282	219	233	0.238807918	0.22608772	0.399871043
VIT_05s0049g01310.t01	1985	2360	2631	2952	2519	2381	0.268371712	0.079736223	0.189056673
VIT_18s0166g00120.t01	13	13	12	10	10	0	-0.826223089	0.407115929	0.591818515
VIT_13s0067g01880.t01	37	26	57	27	7	32	-0.785950466	0.203731451	0.372531468
VIT_10s0003g02590.t01	1366	1531	1651	2295	2132	1844	0.557892335	0.000142333	0.000996633
VIT_19s0014g00080.t01	832	687	807	421	294	336	-1.063641511	7.94E-07	9.84E-06
VIT_02s0025g02360.t01	1982	2362	1993	1652	2264	2149	0.027576587	0.830213061	0.906158282
VIT_08s0007g07600.t01	220	227	297	474	749	670	1.426832691	2.36E-11	6.78E-10
VIT_04s0008g04330.t01	1392	1562	1365	812	1484	1486	-0.109475642	0.586554535	0.743651118
VIT_18s0001g00820.t01	1583	1205	1484	3168	2686	1989	0.955042899	1.57E-05	0.0001423
VIT_08s0007g00830.t01	511	409	550	431	432	488	-0.047575138	0.812126675	0.896182049
VIT_07s0255g00130.t01	530	719	652	571	416	359	-0.388279892	0.059986693	0.152325086
VIT_13s0074g00030.t01	1519	2258	1602	1485	1516	1502	-0.147775433	0.228324444	0.402490169
VIT_17s0000g01680.t01	392	622	612	640	654	528	0.272856377	0.134335003	0.277080313
VIT_00s1490g00010.t01	47	88	48	54	58	44	-0.109434908	0.758860751	0.864671551
VIT_04s0079g00220.t01	104	117	76	10	10	12	-3.11991387	7.81E-14	3.22E-12
VIT_05s0102g01120.t01	3999	5337	3757	3499	3779	4082	-0.10314262	0.379919742	0.56630573
VIT_04s0008g04980.t01	0	2	0	0	0	0	-1.614346955	0.690362247	1
VIT_09s0002g04580.t01	2842	2250	2487	1327	1551	1723	-0.650051186	0.000213054	0.001423072
VIT_00s0341g00070.t01	2	5	11	6	6	8	0.252340461	0.796595235	0.887185228
VIT_05s0020g01120.t01	4388	6160	5267	4488	4066	3561	-0.276742959	0.038481405	0.108551033
VIT_08s0007g05160.t01	96	164	100	41	19	21	-2.023715409	2.83E-07	3.93E-06
VIT_15s0046g02000.t01	53	31	68	18	18	11	-1.626792074	0.001892873	0.009247664
VIT_07s0031g02590.t01	195	249	224	155	217	185	-0.16758905	0.389273739	0.57541645
VIT_17s0000g09720.t01	137	147	118	149	171	140	0.286290777	0.199805643	0.367997894
VIT_14s0030g00540.t01	0	10	0	2	2	0	-1.057643436	0.643483271	0.785394736
VIT_06s0080g00870.t01	237	396	393	287	185	199	-0.495312922	0.049632615	0.132067168
VIT_11s0016g04080.t01	21425	22331	23878	22096	13915	12120	-0.391058354	0.074180308	0.17933761
VIT_13s0084g00690.t01	3	12	4	0	0	1	-3.984126008	0.025711319	0.079042973
VIT_19s0085g00990.t01	3270	5240	3979	3440	3109	2934	-0.282403991	0.041889374	0.116090657
VIT_07s0005g00460.t01	357	459	481	413	399	339	-0.072461401	0.676548261	0.809136879
VIT_03s0038g02470.t01	2818	3216	2933	2645	2929	2680	-0.027014206	0.785588753	0.880322306
VIT_18s0001g06700.t01	303	422	309	249	290	400	-0.039557539	0.845996883	0.914492995
VIT_03s0091g01020.t01	1765	2337	1811	1353	1372	1349	-0.435202118	4.54E-05	0.000363487
VIT_17s0000g07240.t01	620	523	645	516	1041	1003	0.582842348	0.019207455	0.062684308
VIT_05s0094g01110.t01	5096	6241	5691	6014	6035	5896	0.172927253	0.055520586	0.143595939
VIT_05s0051g00860.t01	839	1039	904	914	881	776	-0.013895301	0.915902878	0.954461505
VIT_17s0000g09640.t01	3100	3102	2936	3882	5448	5550	0.783352581	1.74E-07	2.55E-06
VIT_09s0002g01410.t01	11	8	6	14	4	7	0.092678475	0.91508086	0.954120483
VIT_13s0019g04880.t01	18	20	20	10	22	15	-0.219460479	0.703448697	0.828008986
VIT_01s0011g02090.t01	1870	2637	2861	3060	2122	1737	0.020991561	0.924747297	0.959616535
VIT_16s0022g02410.t01	420	606	515	579	568	504	0.205684236	0.165892582	0.323757033
VIT_12s0121g00420.t01	55	90	57	35	62	58	-0.277377353	0.431832036	0.614980602
VIT_03s0038g04670.t01	26740	34153	26641	20252	21663	22081	-0.352685205	8.91E-05	0.000658293
VIT_06s0061g00480.t01	2803	3009	2857	2728	3295	3545	0.228286616	0.061155471	0.154570357
VIT_05s0062g00950.t01	1	0	6	0	0	1	-2.651053015	0.311426349	1
VIT_04s0079g00760.t01	8753	11062	9720	8560	8617	7938	-0.134223711	0.160638975	0.316155286
VIT_17s0000g04550.t01	1644	2211	1849	2364	2173	2029	0.307836743	0.011290688	0.040578071
VIT_01s0011g06000.t01	58	176	91	182	187	183	0.905349507	0.004295476	0.018315365
VIT_02s0033g01230.t01	0	0	0	0	0	1	1.053488247	0.79626955	1
VIT_04s0069g01140.t01	0	0	0	1	0	0	1.053488247	0.79626955	1
VIT_08s0007g03580.t01	639	724	605	436	503	555	-0.306652494	0.031762238	0.093502182
VIT_17s0119g00170.t01	0	8	1	0	0	0	-3.793666884	0.194571309	1
VIT_19s0085g00310.t01	0	0	1	0	0	0	-0.870065105	0.831150269	1
VIT_08s0007g04520.t01	2596	3662	2987	3398	3546	4155	0.366260878	0.001195797	0.006268355
VIT_00s0246g00070.t01	35	72	86	79	56	71	0.209830332	0.581078758	0.740068991
VIT_13s0019g00720.t01	553	618	510	688	573	552	0.206787155	0.209914427	0.380103648
VIT_18s0001g09450.t01	309	284	340	343	345	343	0.22706262	0.216938878	0.388643259
VIT_18s0086g00520.t01	1763	3248	2822	2353	2542	2012	-0.0648464	0.710213158	0.832612292
VIT_04s0044g01290.t01	10511	12997	10598	9753	10786	10819	-0.0246296	0.777758802	0.875877596
VIT_00s0184g00190.t01	104	121	95	54	95	89	-0.339196114	0.245485599	0.423255554
VIT_09s0002g04840.t01	28	177	112	98	104	116	0.161840228	0.727011536	0.843436543
VIT_15s0048g02070.t01	343	163	254	43	27	78	-2.313692824	3.86E-08	6.35E-07
VIT_00s0184g00050.t01	738	850	958	952	789	883	0.138639798	0.382024342	0.568074514
VIT_09s0002g07840.t01	70	94	88	86	76	86	0.07822731	0.770021872	0.87166613
VIT_06s0004g05390.t01	28	14	4	55	14	39	1.300003492	0.083973806	0.196482237
VIT_18s0001g08320.t01	3576	2021	3081	3582	3802	4590	0.518508625	0.028321803	0.085349344
VIT_12s0059g02360.t01	392	410	532	744	649	553	0.636386341	0.001605437	0.008041935
VIT_16s0050g01170.t01	449	571	487	358	297	364	-0.463652049	0.0033545	0.014902598
VIT_14s0036g00110.t01	519	651	545	685	617	624	0.268239028	0.049108249	0.130869598
VIT_07s0129g01050.t01	4298	3585	3568	2385	2703	3257	-0.38386987	0.025002239	0.077215574
VIT_11s0103g00610.t01	566	831	622	553	598	601	-0.099054117	0.45737066	0.63720207
VIT_19s0015g00290.t01	55	54	58	77	90	82	0.662705169	0.023632025	0.073779996
VIT_00s0238g00070.t01	57	19	39	39	51	68	0.493009073	0.326352245	0.511568929
VIT_07s0031g00820.t01	2667	3765	3246	4263	3811	3738	0.394451635	0.001173869	0.006181713
VIT_05s0049g01580.t01	88	108	99	78	78	75	-0.255436008	0.317785216	0.502786629
VIT_08s0105g00510.t01	479	576	683	482	408	331	-0.410372723	0.047721151	0.128022402
VIT_16s0098g01100.t01	1241	1685	1693	1775	1481	1102	0.023621464	0.90343567	0.947463314
VIT_11s0016g03180.t01	8918	13168	12106	14900	17090	16062	0.594478301	1.78E-07	2.60E-06
VIT_11s0016g02890.t01	3258	4910	3803	4110	4247	4057	0.161015437	0.144052774	0.291891713
